1;Peralatan Teknis Seleksi Arsip Masker kain;48;3500
2;Peralatan Teknis Seleksi Arsip Sekat arsip ukuran folio;42;10000
3;Peralatan Teknis Seleksi Arsip Sekat kartu kendali;42;5000
4;Peralatan Teknis Seleksi Arsip Folder arsip ukuran folio;10;3000
5;Peralatan Teknis Seleksi Arsip Folder kartu kendali uk. 1/4 folio;10;1000
6;Peralatan Teknis Seleksi Arsip Label doos;41;550
7;Peralatan Teknis Seleksi Arsip Map gantung;10;3500
8;Peralatan Teknis Seleksi Arsip Doos arsip ukuran 375 x 180 x 265 mm (type Punched Plate) Kualitas I;10;6500
9;Peralatan Teknis Seleksi Arsip Doos arsip ukuran 375 x 180 x 265 mm (type Punched Plate) Kualitas II;10;6000
10;Peralatan Teknis Seleksi Arsip Doos arsip ukuran 375 x 180 x 265 mm (type Punched Plate) Kualitas III;10;5000
11;Peralatan Teknis Seleksi Arsip Kartu Kendali;49;UP
12;Peralatan Teknis Seleksi Arsip Fisis / Lembar Diskripsi;49;
13;Peralatan Teknis Seleksi Arsip Amplop Foto;41;
14;Kebutuhan Kantor Perpustakaan dan Arsip Pengelolaan Arsip Dinamis In Aktif Pengumpulan data melalui survey dan membuat daftar ikhtisar    arsip;5;500
15;Kebutuhan Kantor Perpustakaan dan Arsip Pengelolaan Arsip Dinamis In Aktif Memeriksa/mendeskripsikan arsip berdasarkan sub-sub masalah (Daftar B);52;500
16;Kebutuhan Kantor Perpustakaan dan Arsip Pengelolaan Arsip Dinamis In Aktif Memeriksa/mendeskripsikan arsip dari pokok      masalah ke sub-sub masalah (dari Daftar A ke Daftar B);52;500
17;Kebutuhan Kantor Perpustakaan dan Arsip Pengelolaan Arsip Dinamis In Aktif Memeriksa/mendeskripsikan arsip teratur.;52;500
18;Kebutuhan Kantor Perpustakaan dan Arsip Pengelolaan Arsip Dinamis In Aktif Menyusun Kartu Fisis ;41;100
19;Kebutuhan Kantor Perpustakaan dan Arsip Pengelolaan Arsip Dinamis In Aktif Menyusun berkas ke dalam boks arsip.;13;250
20;Kebutuhan Kantor Perpustakaan dan Arsip Pengelolaan Arsip Dinamis In Aktif Menata arsip ke tempat penyimpanan;13;200
21;Kebutuhan Kantor Perpustakaan dan Arsip Pengelolaan Arsip Dinamis In Aktif Membuat dan mengetik daftar pertelaan arsip;41;500
22;Kebutuhan Kantor Perpustakaan dan Arsip Pengelolaan Arsip Dinamis In Aktif Menilai dan meneliti senerai arsip;52;600
23;Kebutuhan Kantor Perpustakaan dan Arsip Pengelolaan Arsip Dinamis In Aktif Bongkar dan muat arsip;13;100
24;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Pengecapan;49;1125
25;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Inventarisasi;49;100
26;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Klasifikasi;49;100
27;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Katalogisasi;49;200
28;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Korektor;49;150
29;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Penggunaan Katalog;49;100
30;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Perlengkapan buku;49;175
31;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Pengaturan Buku di rak;49;175
32;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Filling kartu katalog;49;175
33;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Perbaikan buku rusak, terdiri dari :;;
34;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Penyelesaian bahan pustaka rusak;49;125
35;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Pengumpulan bahan pustaka;49;125
36;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Pengetikan daftar;49;125
37;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Perbaikan / penjilidan buku rusak;49;725
38;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Penyerahan buku;49;75
39;Kebutuhan Kantor Perpustakaan dan Arsip Harga Satuan Pelaksanaan Kegiatan Perpustakaan (HSPK) Pengaturan buku di rak;49;75
